"","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SalePrice"
"50","RL",43,3203,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",14,"Gd","TA","PConc","Gd","TA","Av","GLQ",16,"Unf",0,1129,1145,"GasA","Ex","Y","SB",1145,0,0,1145,0,0,2,0,2,1,"Gd",6,"Typ",0,"No Fireplace","A",2006,"Fin",2,437,"TA","TA","Y",100,116,0,0,0,0,"No Pool","No Fence","No Feature",1,2010,"Warranty Deed",160000
"51","RL",43,3182,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",24,"Unf",0,1232,1256,"GasA","Ex","Y","SB",1269,0,0,1269,0,0,2,0,2,1,"Gd",6,"Typ",1,"TA","A",2004,"Fin",2,430,"TA","TA","Y",146,20,0,0,144,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",192000
"52","RL",67,13300,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",326,"Unf",0,58,384,"GasA","Ex","Y","SB",744,630,0,1374,1,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BI",2004,"Fin",2,400,"TA","TA","Y",100,0,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",184500
"53","RL",63,8577,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SB",847,886,0,1733,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","BI",2004,"Fin",2,433,"TA","TA","Y",144,48,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",185088
"54","RL",64,7750,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No Exposure","GLQ",250,"Unf",0,134,384,"GasA","Ex","Y","SB",774,656,0,1430,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BI",2000,"Fin",2,400,"TA","TA","Y",180,0,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",180000
"55","RL",64,9505,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",2001,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",180,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,884,884,"GasA","Ex","Y","SB",884,1151,0,2035,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","BI",2001,"Fin",2,434,"TA","TA","Y",144,48,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",222500
"56","RL",108,14774,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,1393,1393,"GasA","Ex","Y","SB",1422,1177,0,2599,0,0,2,1,4,1,"Gd",10,"Typ",1,"TA","BI",1999,"Fin",3,779,"TA","TA","Y",668,30,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",333168
"57","RL",60,17433,"Pave","No Alley","Mod+ IR","Lvl","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",114,"Gd","TA","PConc","Ex","TA","No Exposure","Unf",0,"Unf",0,1629,1629,"GasA","Ex","Y","SB",1645,830,0,2475,0,0,2,1,4,1,"Gd",7,"Typ",1,"TA","A",1998,"Fin",3,962,"TA","TA","Y",23,172,0,0,256,0,"No Pool","No Fence","No Feature",1,2010,"Warranty Deed",355000
"58","RL",59,10593,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",919,"Unf",0,801,1720,"GasA","Ex","Y","SB",1720,0,0,1720,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","A",1996,"Fin",2,527,"TA","TA","Y",240,56,154,0,0,0,"No Pool","No Fence","No Feature",3,2010,"Warranty Deed",260400
"59","RL",98,12256,"Pave","No Alley","IR1","Lvl","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1994,1995,"Gable","CompShg","HdBoard","HdBoard","BrkFace",362,"Gd","TA","PConc","Ex","TA","Av","GLQ",1032,"Unf",0,431,1463,"GasA","Ex","Y","SB",1500,1122,0,2622,1,0,2,1,3,1,"Gd",9,"Typ",2,"TA","A",1994,"RFn",2,712,"TA","TA","Y",186,32,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",325000
"60","RL",92,11764,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1999,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",348,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",524,"Unf",0,628,1152,"GasA","Ex","Y","SB",1164,1106,0,2270,0,0,2,1,4,1,"Gd",9,"Typ",1,"Gd","A",1999,"Fin",3,671,"TA","TA","Y",132,57,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",290000
"61","RL",58,16770,"Pave","No Alley","Mod+ IR","Lvl","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",30,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,1195,1195,"GasA","Gd","Y","SB",1195,644,0,1839,0,0,2,1,4,1,"TA",7,"Typ",0,"No Fireplace","A",1998,"Fin",2,486,"TA","TA","Y",0,81,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",221000
"62","RL",56,14720,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","Gd","TA","Av","GLQ",816,"Unf",0,1217,2033,"GasA","Ex","Y","SB",2053,1185,0,3238,1,0,2,1,4,1,"Gd",9,"Typ",1,"Ex","A",1996,"Fin",3,666,"TA","TA","Y",283,86,0,0,0,0,"No Pool","No Fence","No Feature",3,2010,"Warranty Deed",410000
"63","Other",92,9215,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",2009,2010,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,1218,1218,"GasA","Ex","Y","SB",1218,0,0,1218,0,0,2,0,2,1,"Gd",4,"Typ",0,"No Fireplace","A",2009,"RFn",2,676,"TA","TA","Y",0,136,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"New",204500
"64","Other",72,8640,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,732,756,"GasA","Ex","Y","SB",764,783,0,1547,0,0,2,1,3,1,"Gd",7,"Typ",0,"No Fireplace","A",2009,"Unf",2,614,"TA","TA","Y",169,45,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Other",215200
"65","Other",75,9000,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","Av","GLQ",1078,"Unf",0,488,1566,"GasA","Ex","Y","SB",1566,0,0,1566,1,0,2,0,3,1,"Gd",7,"Typ",0,"No Fireplace","A",2008,"RFn",2,750,"TA","TA","Y",144,168,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",262500
"66","Other",100,12552,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",2004,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",222,"Unf",0,769,991,"GasA","Ex","Y","SB",991,956,0,1947,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","A",2004,"RFn",2,678,"TA","TA","Y",0,136,0,0,0,0,"No Pool","GdWo","No Feature",5,2010,"Warranty Deed",254900
"67","Other",84,10440,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No Exposure","GLQ",1414,"Unf",0,54,1468,"GasA","Ex","Y","SB",1468,0,0,1468,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","A",2005,"Fin",2,528,"TA","TA","Y",0,102,0,0,216,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",271500
"68","RL",76,10142,"Pave","No Alley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",656,"Unf",0,300,956,"GasA","Ex","Y","SB",956,1128,0,2084,1,0,2,1,4,1,"Gd",8,"Typ",0,"No Fireplace","BI",2004,"RFn",2,618,"TA","TA","Y",0,45,0,0,0,0,"No Pool","No Fence","No Feature",1,2010,"Warranty Deed",233000
"69","RL",70,11920,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",122,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,831,831,"GasA","Ex","Y","SB",831,828,0,1659,0,0,2,1,3,1,"Gd",8,"Typ",0,"No Fireplace","A",2004,"RFn",2,484,"TA","TA","Y",144,68,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",181000
"70","RL",67,8880,"Pave","No Alley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",695,"Unf",0,253,948,"GasA","Ex","Y","SB",1222,888,0,2110,1,0,2,1,3,1,"Gd",8,"Typ",2,"Fa","A",1994,"RFn",2,463,"TA","TA","Y",0,130,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",205000
"71","RL",50,8012,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",1980,1980,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","Gd","TA","No Exposure","BLQ",543,"BLQ",119,261,923,"GasA","TA","Y","SB",923,0,0,923,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","A",1980,"RFn",1,264,"TA","TA","Y",80,0,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",143000
"72","RL",70,11218,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",1992,1992,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SB",1055,790,0,1845,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","A",1992,"RFn",2,462,"TA","TA","Y",635,104,0,0,0,0,"No Pool","GdPrv","Feature",5,2010,"Warranty Deed",189000
"73","RL",55,7892,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",1979,1979,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","Gd","TA","No Exposure","Unf",0,"Unf",0,918,918,"GasA","TA","Y","SB",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","A",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",99500
"74","RL",50,7175,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",1984,1984,"Gable","CompShg","Other","Other","None",0,"TA","TA","CBlock","Gd","TA","No Exposure","ALQ",623,"LwQ",121,0,744,"GasA","TA","Y","SB",752,0,0,752,1,0,1,0,2,1,"TA",4,"Typ",0,"No Fireplace","A",1984,"Unf",1,264,"TA","TA","Y",353,0,0,0,90,0,"No Pool","MnPrv","No Feature",2,2010,"Warranty Deed",125000
"75","RL",67,9453,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SB",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,"No Fireplace","A",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,"No Pool","No Fence","No Feature",2,2010,"Warranty Deed",194500
"76","RL",81,9672,"Pave","No Alley","Reg","Lvl","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",1984,1985,"Hip","CompShg","HdBoard","Other","None",0,"TA","TA","PConc","Gd","TA","No Exposure","GLQ",338,"Unf",0,702,1040,"GasA","TA","Y","SB",1097,0,0,1097,0,0,2,0,3,1,"TA",6,"Typ",0,"No Fireplace","A",1986,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,"No Pool","GdPrv","No Feature",5,2010,"Warranty Deed",152000
"77","RL",70,8400,"Pave","No Alley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","No Exposure","Unf",0,"Unf",0,650,650,"GasA","TA","Y","SB",888,676,0,1564,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","A",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,"No Pool","MnPrv","No Feature",4,2010,"Warranty Deed",171000
"78","Other",70,9800,"Pave","No Alley","Reg","Lvl","Corner","Gtl","SawyerW","Feedr","Norm","1Fam","1Story",1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No Exposure","Unf",0,"Unf",0,816,816,"GasA","TA","N","FA",1012,0,0,1012,0,0,1,0,2,1,"TA",5,"Typ",0,"No Fireplace","D",1920,"Unf",1,429,"TA","TA","Y",121,0,80,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",67500
"79","RM",68,8930,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab","No Basement","No Basement","No Basement","No Basement",0,"No Basement",0,0,0,"GasA","TA","Y","SB",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,"No Fireplace","A",1978,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",112000
"80","RL",88,11782,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer",1961,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",899,"Unf",0,210,1109,"GasA","TA","Y","SB",1155,0,0,1155,1,0,1,0,3,1,"Gd",6,"Min2",0,"No Fireplace","D",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,"No Pool","MnPrv","Feature",6,2010,"Warranty Deed",148000
"81","RL",65,8450,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No Exposure","GLQ",553,"BLQ",117,224,894,"GasA","Ex","Y","SB",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","D",1973,"Unf",1,336,"TA","TA","Y",416,144,0,0,0,0,"No Pool","MnPrv","No Feature",4,2010,"Warranty Deed",138500
"82","RL",72,9819,"Pave","No Alley","IR1","Lvl","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",31,"TA","Gd","CBlock","TA","TA","No Exposure","BLQ",450,"Unf",0,432,882,"GasA","TA","Y","SB",900,0,0,900,0,0,1,0,3,1,"TA",5,"Typ",0,"No Fireplace","D",1970,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,"No Pool","MnPrv","No Feature",2,2010,"Warranty Deed",122000
"83","RL",75,7500,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",1963,1963,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No Exposure","ALQ",824,"Unf",0,216,1040,"GasA","Fa","Y","SB",1040,0,0,1040,1,0,1,1,3,1,"TA",5,"Typ",0,"No Fireplace","A",1963,"Fin",1,308,"TA","TA","Y",0,0,220,0,0,0,"No Pool","MnPrv","No Feature",6,2010,"Warranty Deed",133000
"84","RL",72,6897,"Pave","No Alley","IR1","Lvl","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",1962,2010,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No Exposure","ALQ",659,"Unf",0,381,1040,"GasA","Ex","Y","SB",1040,0,0,1040,1,0,1,1,3,1,"TA",6,"Typ",0,"No Fireplace","D",1962,"Unf",1,260,"TA","TA","Y",0,104,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Warranty Deed",127000
"85","RL",39,15410,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",1974,2002,"Hip","CompShg","Other","Other","BrkCmn",250,"TA","Gd","CBlock","TA","TA","Gd","BLQ",126,"GLQ",859,223,1208,"GasA","Ex","Y","SB",1494,0,0,1494,1,0,2,0,3,1,"TA",7,"Typ",2,"Fa","A",1974,"Fin",2,461,"TA","TA","Y",296,0,186,0,0,0,"No Pool","GdPrv","No Feature",4,2010,"Warranty Deed",169000
"86","RL",107,10186,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SB",1061,862,0,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","A",1992,"RFn",2,564,"TA","TA","Y",240,39,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",190000
"87","RL",85,13143,"Pave","No Alley","IR1","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1993,1993,"Gable","CompShg","HdBoard","Other","BrkFace",504,"Gd","TA","PConc","Gd","TA","No Exposure","LwQ",250,"GLQ",981,0,1231,"GasA","Ex","Y","SB",1251,1098,0,2349,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","A",1993,"RFn",3,762,"TA","TA","Y",32,130,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",362500
"88","RL",88,11134,"Pave","No Alley","Reg","Lvl","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",1129,"Unf",0,261,1390,"GasA","Ex","Y","SB",1402,823,0,2225,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","A",1992,"RFn",3,713,"TA","TA","Y",198,30,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",285000
"89","Other",25,4835,"Pave","No Alley","IR1","Lvl","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1298,"Unf",0,190,1488,"GasA","Ex","Y","SB",1488,0,0,1488,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","A",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,"No Pool","No Fence","No Feature",3,2010,"Warranty Deed",260000
"90","Other",39,3515,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,840,840,"GasA","Ex","Y","SB",840,840,0,1680,0,0,2,1,2,1,"Gd",3,"Typ",0,"No Fireplace","A",2004,"RFn",2,588,"TA","TA","Y",0,111,0,0,0,0,"No Pool","No Fence","No Feature",1,2010,"Warranty Deed",190000
"91","Other",30,3215,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",2004,2004,"Gable","CompShg","MetalSd","MetalSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",280,"Unf",0,320,600,"GasA","Ex","Y","SB",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,"No Fireplace","D",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,"No Pool","No Fence","No Feature",4,2010,"Other",155000
"92","Other",30,3182,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SB",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,"No Fireplace","D",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",151000
"93","Other",24,2544,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",368,"ALQ",42,190,600,"GasA","Ex","Y","SB",600,600,0,1200,1,0,2,1,2,1,"Gd",4,"Typ",0,"No Fireplace","D",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,"No Pool","No Fence","No Feature",2,2010,"Warranty Deed",149500
"94","Other",24,2544,"Pave","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",376,"Unf",0,224,600,"GasA","Ex","Y","SB",600,636,0,1236,1,0,2,1,2,1,"Gd",4,"Typ",0,"No Fireplace","D",2005,"RFn",2,480,"TA","TA","Y",0,166,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",152000
"95","Other",72.5,4403,"Pave","No Alley","Mod+ IR","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",2009,2009,"Gable","CompShg","MetalSd","MetalSd","Stone",432,"Ex","TA","PConc","Ex","TA","Av","GLQ",578,"Unf",0,892,1470,"GasA","Ex","Y","SB",1478,0,0,1478,1,0,2,1,2,1,"Gd",7,"Typ",1,"Gd","A",2009,"Fin",2,484,"TA","TA","Y",0,144,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"New",222000
"96","Other",72.5,2117,"Pave","No Alley","Reg","Lvl","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",378,"Unf",0,378,756,"GasA","Ex","Y","SB",769,804,0,1573,0,0,2,1,3,1,"Gd",5,"Typ",0,"No Fireplace","D",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",177500
"97","Other",72.5,2980,"Pave","No Alley","Reg","Lvl","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",466,"Unf",0,290,756,"GasA","Ex","Y","SB",756,756,0,1512,1,0,2,1,2,1,"Gd",5,"Typ",0,"No Fireplace","D",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",177000
"98","Other",24,2572,"Pave","No Alley","Reg","Lvl","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","ALQ",604,"Unf",0,92,696,"GasA","Ex","Y","SB",696,720,0,1416,1,0,2,1,3,1,"Gd",6,"Typ",0,"No Fireplace","D",1999,"Unf",2,484,"TA","TA","Y",0,44,0,0,0,0,"No Pool","No Fence","No Feature",5,2010,"Warranty Deed",155000
"99","Other",72.5,2403,"Pave","No Alley","IR1","Lvl","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No Exposure","GLQ",244,"Unf",0,286,530,"GasA","Ex","Y","SB",530,550,0,1080,0,0,2,1,2,1,"Gd",4,"Typ",0,"No Fireplace","A",2003,"RFn",2,496,"TA","TA","Y",0,50,0,0,0,0,"No Pool","No Fence","No Feature",6,2010,"Warranty Deed",147110
"100","Other",57,12853,"Pave","Pave","IR1","Lvl","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",2010,2010,"Gable","CompShg","Other","Other","None",0,"Gd","TA","PConc","Ex","Po","No Exposure","GLQ",1032,"Unf",0,610,1642,"GasA","Ex","Y","SB",1418,0,0,1418,1,0,1,1,1,1,"Gd",6,"Typ",1,"Gd","A",2010,"RFn",3,852,"TA","TA","Y",160,192,0,224,0,0,"No Pool","No Fence","No Feature",4,2010,"New",267916
